Unidad_ID,Departamento,Periodo_ID,Ingresos,Gastos,Activos,Pasivos,EBIT,ROA,ROE,Margen_Explotacion,Endeudamiento,Indice_Rentabilidad,Plantilla,Costes_Fijos,CostesVariables,Crecimiento_Ingresos
UO_034,Industrial,2,32192.36559977028,22980.575439229026,38697.957419115206,14818.96687075921,9815.224083913188,,,,,,407.0,4920.871636327818,10417.479368488792,-0.0414403271655486
UO_089,Logística,4,19566.822799152444,18562.16791656976,13609.474552925736,12084.5146880756,821.6295210685918,0.0373608261445937,0.1545385566767886,0.2971291338232731,0.7160801435784163,0.0246465882451182,255.0,10277.53605120933,12679.326704059413,-0.0993184687835775
UO_007,Tecnología,5,17280.22781631124,15360.316441511524,9939.583519724045,4328.975357561145,2138.3523956345803,0.0280699539869034,0.1563938732936672,0.1413966630034386,0.6742520306215397,-0.0105406567251162,415.0,2705.83715290264,3674.2379278016274,0.2723877965953388
UO_083,Operaciones,5,22946.87566667983,20553.630619955708,7577.031970622583,5056.117029130551,2564.3268736666946,,,,,,193.0,3123.694933390202,5547.440792109696,0.0982752584868977
UO_007,Industrial,10,70075.55410650207,48152.63126997272,26896.778585319295,15056.38172856519,21684.440582627427,0.0762346881815733,0.2082591886506605,0.3717967156997203,0.8373907382411512,0.0346344712692073,488.0,6638.66282367546,10147.275922484849,0.0181705227376884
UO_008,Operaciones,10,31043.045821855718,19356.567439791357,25499.60179300498,15114.276044145476,10920.59176875963,0.1261597090801883,0.1917093566314206,0.219938535291037,0.3334413159008412,0.0947920947730944,179.0,22206.93393539576,28632.414088536523,0.1077560943776276
UO_078,Tecnología,7,9834.403363877194,6227.353465336276,16693.99465421621,12041.354925566611,3310.2932058998013,-0.0179434951264618,0.1902874946802155,0.32622241445749,0.8651948681303232,0.0090529583679727,435.0,5281.570286181455,5335.760411900278,0.1402735117051524
UO_003,Comercial,6,22745.895932814878,19603.877250413207,31989.45327576245,15142.5982991323,3160.8454203680426,,,,,,,,,
UO_053,Operaciones,6,12850.36649637529,11338.299447749583,17619.372096341966,6197.605374226008,1288.7255155585192,0.03461286996477,0.0760864811984051,0.2759512679224308,0.7349225121479284,-0.0311332968337391,141.0,5440.375637047672,7699.351721743643,-0.0929958074340368
UO_092,Industrial,2,15403.470888391514,13867.87029981772,12518.834398921204,10790.476197318916,1360.5860221259018,0.086429577532985,0.1921040906997651,0.1117567206858634,0.3961854237093413,0.0390113148490458,,,,
UO_038,Industrial,8,30939.80663613251,29367.133297404394,25732.708974222263,13559.022650780418,1670.9515768397173,0.040808041634011,-0.0422383682322107,0.1789894225959428,0.384462274662728,-0.0262184884976184,164.0,7956.595125801015,6048.931311315937,0.224521604275779
UO_051,Finanzas,6,15287.896014761232,10464.928212944798,23058.313854200675,14892.0582238931,4601.190838443487,0.0249493113895116,0.0092286125201712,0.2653861234074312,0.5764109840892804,0.0047312728861828,372.0,6639.694644422771,7984.23666834495,0.263961949563588
UO_015,Operaciones,10,24544.16176080863,15073.129084054575,22341.10771027333,17318.86860173074,10745.732114002114,-0.0046067022504334,-0.0347199260432798,0.3430231537778198,0.8546126077162803,-0.0714016106389617,,,,
UO_100,Logística,9,22534.120810231005,16763.5162560599,18934.99456372109,9365.024846571085,6809.209524580914,-0.0050624679024691,0.0617070993704579,0.3268292192026039,0.5816609172924263,0.0487309376122791,65.0,4496.6555469280975,4441.662151971269,-0.0980629284946879
UO_117,Industrial,10,15901.99458911742,10265.186491189492,17628.358292882596,12863.390533255815,6325.93477609411,0.0606173910178631,0.0298669581939146,0.3767378359783047,0.3313658233633234,0.0049345782856785505,281.0,10435.588324338809,13847.717672066392,0.2980885013424523
UO_067,Industrial,5,64342.26763053284,39110.38697513086,75585.76083786307,28817.17032852023,23995.976946328443,0.1452956496525188,0.233374118487435,0.0974483635960725,0.8334783214229151,-0.0549870953680541,461.0,6491.448157977267,12833.328170755663,-0.0779640170230541
UO_064,Industrial,7,30241.169731996797,21959.60693864084,36700.8056866977,17424.670834372882,9237.872709863854,0.1289230038406319,0.1264539819863584,0.0948304285518231,0.8703670648457341,-0.1003524917606308,248.0,14469.917855055412,11934.754304681126,0.2355724110553919
UO_068,Comercial,6,8001.855303174893,6996.089210138524,27825.16586107774,10763.508229739766,946.0001219718042,0.0764593490015983,0.2413446636304942,0.0578902028856551,0.4001029406525008,-0.0039447465707737,278.0,14860.606874909136,19622.441349201603,0.1080210966148854
UO_114,Operaciones,6,15821.210692297946,11224.710678902373,33001.038853361104,14308.9052934425,3738.5967573617527,0.0705690763493906,0.2043514657821056,0.1079863214877105,0.69667835209543,-0.0436578953571556,89.0,4317.699007313284,6692.683082216119,0.0759578079205391
UO_090,Comercial,4,33732.48731972523,27964.8965829015,24607.261611852216,17974.18066503302,5503.935045282409,0.0288784337674616,0.215577024339593,0.3353786399284207,0.4939164391946017,0.125858784889762,224.0,15745.717113095126,19501.78079392501,0.0755169141237885
UO_089,Industrial,3,14820.099767591357,10095.546263579865,18319.527596243886,15864.326890773782,5487.208512955264,0.1159760471951744,0.1159859247942827,0.2351639116478433,0.8065257514657393,-0.0231573174529924,279.0,9896.829574227568,16830.986613852714,0.1703555029682453
UO_010,Logística,1,20798.409143244786,12583.734405764426,15030.870594277363,9268.986644945324,7357.018623997561,0.1300631045266579,0.1863025542144342,0.3805380674118387,0.4778088461283485,0.1240976955290453,,,,
UO_008,Logística,1,28353.15639067604,24597.03472058682,17179.1135668953,10720.067764039644,3315.172765651963,-0.010116438005774,0.038205721358123,0.0598541445360804,0.5421422354697608,-0.0547988737147099,323.0,5294.40849388431,13565.990291581706,0.1719452298922295
UO_012,Comercial,6,33957.92703143711,27788.11397562369,2691.205621100613,1551.8033643187264,7329.295621682487,0.1018173179624788,0.06364298643136,0.1190161728114248,0.4033165604554526,0.0029592630874715,168.0,11586.43254255457,11194.816419268462,0.208001765300973
UO_064,Industrial,9,12086.589322296071,10476.727159955692,20462.730857164537,10139.980633109482,1303.9909999447252,0.1124319587455839,-0.0034896915806594,0.0525963715792828,0.8797068149007222,-0.1663448415002516,340.0,12625.07156052736,11346.749805031155,0.0400378465376977
UO_118,Comercial,8,18634.116166006723,11434.421133785188,13452.42077267906,7874.953202989912,8022.712763616534,0.1098558188794035,0.072050730196832,0.1888641020605895,0.6927728974782331,-0.0293461548715416,179.0,6919.903774296984,11291.228518402237,0.17887820577489
UO_059,Tecnología,2,17370.477424213557,15511.695113337571,46891.98287401364,31027.69914983168,1725.9685642920383,,,,,,109.0,7677.660675546296,13321.906721791856,0.1022950662124143
UO_067,Industrial,9,15888.254169172116,12978.068907226623,18244.27192256069,16266.50059038899,2371.7869693894054,,,,,,357.0,5754.398583031795,7040.554778385167,0.0675363900152485
UO_091,Comercial,8,53248.61746524048,42449.17870827162,8836.286147351186,7622.699435193664,12604.25193516863,-0.003079936752836,0.0414366999020739,0.3758339327898901,0.8108906695883964,-0.001424413857617,299.0,3812.266614658337,7476.140688510313,0.1420733691067669
UO_050,Operaciones,9,26970.281550650176,22078.2747887392,17502.025700434413,14304.261650381388,4186.857898982496,0.1141881222166068,0.1483111097970504,0.1225346602495156,0.6869437943189503,-0.0379181778872131,54.0,7162.214716064707,11285.545867317032,-0.0633880031663603
UO_023,Industrial,4,11725.931348086287,10583.25852657539,9627.00403549034,10173.546751845854,1166.3395336031592,0.0580866942538967,0.1913320965371278,0.1156341626345399,0.4047503908058161,0.0177771016177635,247.0,4559.96067482826,6363.246584320272,0.008144172967249
UO_097,Industrial,2,63645.13061251639,51128.2103500908,21473.36091341289,14912.53186479843,10339.941452592418,0.0808833391985942,0.0364784029220748,0.3463994249706153,0.6684976215697194,0.0370026756979627,59.0,9327.408876614089,9016.690386843167,0.2287644683131567
UO_078,Tecnología,1,36909.80933271638,34943.90817864759,32038.82663603054,26817.780529109168,1611.9779921268826,-0.0165577348680058,-0.0073536744034048,0.0994325022276847,0.3450561874831884,-0.0126296459697904,165.0,11424.11542926522,15378.52285474278,0.0041034161585899
UO_118,Comercial,9,10304.28407158268,8911.717355403369,11220.19911083845,6011.451227627095,1178.4215379958662,,,,,,171.0,5530.261708940875,6289.109358153973,-0.0654085582575716
UO_087,Finanzas,10,17289.989364743393,13050.53293616574,18405.50084227136,16142.682315832915,3512.5880811908128,0.0806433433971624,0.182038979055423,0.3628438762583865,0.4213639090452182,0.1298424863075667,356.0,11653.506935200852,24359.03721721954,0.1972108975287361
UO_095,Tecnología,8,41500.28503852152,35175.18302097944,7950.474749185059,4368.560377281997,6984.324682406888,0.0856712810605986,-0.0423486991605498,0.0952590405898962,0.314385268425919,-0.0341572839878351,44.0,2952.001504516993,3809.532227656353,0.034991807191498
UO_077,Operaciones,7,15462.380173663849,11383.878439163836,27471.29359455705,18148.89910373667,4054.954426891028,0.1333619626898544,0.0284306129060507,0.2449382027818332,0.7302287632242629,-0.0003795947595552,,,,
UO_076,Industrial,8,27499.13185021104,18702.33589216574,24620.20455675079,17871.38370869222,8243.977471726,-0.0140610824839129,0.227852277281987,0.0755066763474428,0.4590739568674437,-0.0348371384350625,180.0,6513.242530917011,7173.962557427265,0.0175906358915216
UO_099,Finanzas,1,32445.49964579642,26245.104863532004,24281.815421385032,21133.804507947167,5997.936788789191,0.0027831147679008,0.0934805888382354,0.1123591686951243,0.7914643957066128,-0.0785051972649255,103.0,8709.35827558616,12995.948400993251,0.1528884497369247
UO_018,Comercial,9,13856.847090404037,12815.695346207818,18051.27175850954,8064.762431235763,1219.7912009597032,-0.0155534554294897,0.1066020976043496,0.3910086242957072,0.410424620892868,0.084260226681225,330.0,5697.449042073314,5387.119102655066,0.2575874344778558
UO_021,Comercial,10,21380.558824702628,19781.268052237872,23129.490665609388,17293.424897578425,1862.055406018872,,,,,,108.0,5488.556288342013,10924.686349886282,0.1521254729256549
UO_111,Tecnología,9,13197.809915715325,10356.151363029272,15198.369719328835,7008.489344149624,3278.91293983323,0.0029261837939801,0.0177109211410329,0.3278117601573465,0.6461754900725876,0.0098688904566223,21.0,8966.867946260163,15054.526983344724,0.0423828653729046
UO_106,Finanzas,6,19413.343624362744,13086.002322383269,19598.0844877537,15011.42922238435,5870.881908404162,-0.0043505954134314,-0.0277856103158258,0.2533605791771665,0.3953116151663735,0.0558202345717246,246.0,5282.170520790311,12862.684384493828,-0.0412808256233332
UO_001,Operaciones,4,11802.992842527314,11194.795106240885,9398.67706409308,5933.698446598593,579.274120771497,0.0354932952489504,0.130683244149931,0.3154621054044114,0.5662701475694014,0.057920481770754,150.0,7075.296899470516,7444.64506803777,0.044620119018287
UO_041,Logística,4,10774.41165847737,8913.973799670199,19123.78210448883,9442.18843742088,1952.4372158802623,0.0037341522600043,0.0876555452938389,0.0612834871556533,0.3558182248445374,-0.0439768622491778,123.0,5147.661712130955,7872.100291362443,0.1496317151799305
UO_042,Logística,7,17676.25966943323,15582.41693187063,34973.99722822456,20591.44348280857,2078.5156730529698,0.0154608644021348,0.0369986209519905,0.3505803277619853,0.5874244354047682,0.0467673515901884,32.0,1768.1953351340792,2661.7063263155464,0.2901159080863095
UO_111,Tecnología,1,23514.447269111733,19993.98312359064,15463.40440871941,10366.86039049815,3380.5719524358515,0.1311127103627772,0.0233490142177192,0.3815396167432238,0.7240591691169787,0.0223402102036519,167.0,2444.809777964119,3550.591307676556,0.2190415717733543
UO_009,Comercial,9,45280.7213911298,36568.95405469259,15653.504215113768,8499.015147285021,10405.963239753806,0.1351613946869372,0.1705530550482038,0.2481546270006646,0.505027127605013,0.0321740337139005,499.0,4899.993020158983,10974.36582352735,0.0365409167721998
UO_023,Comercial,3,10743.63671075236,6646.785051064675,14127.363271797589,5919.697541685848,4623.090003937816,0.0955492584631009,0.1808974589835629,0.2136235767544063,0.8181462018834875,-0.0228346922655648,398.0,3681.710805168604,5548.7254951031455,0.0063662717754606
UO_011,Comercial,5,22139.45368557264,18512.462240916557,21525.27001407808,13063.2671459356,3956.746592809124,0.0128821668772577,0.1310884127048472,0.056559847913053,0.7427718721517631,-0.0950215154983751,425.0,7518.612251840864,10124.821413968017,0.1393564255756677
UO_031,Tecnología,4,27751.68219929348,20275.18243431527,38892.773688993,21259.891391380785,6280.766189611139,0.0468974514221764,0.2019724996048212,0.2486788207588284,0.6102902173703264,-0.0017833792330511,148.0,6613.22561582361,5202.907947511983,0.0548941025459233
UO_088,Industrial,5,24331.56719465557,22618.434964306845,12097.40954073577,10173.546751845854,1612.0101638186854,0.1450992007349042,-0.0102519398959567,0.1324763147472505,0.6240175153564127,-0.0326652939065306,441.0,6418.792570499972,9860.590702996984,0.1435555541628717
UO_026,Tecnología,1,16315.837835807024,10745.20227101425,27809.75371670043,15136.80943257244,5354.434296638823,0.1307484190347538,0.0320659421705533,0.1317197326635955,0.4520742778038097,-0.0068764728727047,456.0,7771.158172067426,13135.7842596263,-0.0001564192480756
UO_030,Comercial,9,22808.784880176798,17679.677768129368,8416.933441590785,4591.588581636925,4137.213962916721,-0.0151598916009404,-0.0487743035105861,0.2627672480833995,0.4150640749762025,-0.0126983902111307,54.0,26328.41232961063,42106.26324579024,0.2787271672960625
UO_034,Tecnología,10,18166.657757479265,15292.863117731353,26938.29282220328,16877.05783341991,3235.653666522613,0.066445701694271,-0.0122868366462585,0.3505717598193976,0.6229958232059472,0.0499960230824904,279.0,11616.932905966143,10255.711840194224,-0.0054396000698168
UO_046,Finanzas,10,23312.81929576883,19675.961951039368,26988.51717441733,16897.02270418742,3432.0199412465536,0.1180111641743996,0.1110075035668036,0.158190608207212,0.6265080695651721,0.0162245435759428,79.0,15796.353335858985,14175.867353126509,0.2716339282031902
UO_102,Logística,4,30670.76921791481,25365.45104283076,22709.10542765993,13586.682679486525,5475.975757692184,0.0382526528274932,0.0489765463130634,0.3704021176659667,0.3683671616667261,0.0827492338850477,207.0,3613.6334061179846,8227.08256767026,0.1669237657546627
UO_069,Industrial,9,48679.26303765711,33897.84739642069,9930.269403371836,3782.156314596607,12262.444758270178,0.0401674531575449,0.0638490499340841,0.0627101839595328,0.3153793499306535,0.0136225518929604,57.0,4369.1094705016485,7362.782876848237,-0.0887382296949897
UO_005,Finanzas,4,11861.963918079797,7765.699189382594,20946.54329236565,12518.602879725126,3563.745117855715,0.0861133371342118,0.1049816689105598,0.1108773604081001,0.5993106142465645,-0.0574503522550186,429.0,3054.6362613635847,7303.2725451547985,0.2366964353886627
UO_061,Finanzas,1,63992.21327285948,52638.65812180309,8867.660525474475,3560.031747120729,13123.318832067229,0.0789035919709936,-0.0231336089768603,0.334993424798185,0.3425230203929241,0.0657908174532744,173.0,5354.355709161297,13010.61960354348,-0.0078742905148252
UO_115,Comercial,9,20416.6791768471,13531.656448288411,33444.67501720581,28748.622258760228,8125.10909645119,0.0192792853227363,0.1506411543413866,0.0604739401666525,0.3400782463573032,-0.0042759042565593,188.0,3757.466130178424,8775.001773248167,0.1052276610876259
UO_028,Finanzas,5,25349.034813276478,19247.78062053558,18198.778683740824,12660.781772284256,5788.528589308376,0.0423069984450139,-0.0256314115336074,0.1546970059646421,0.3531409042950481,-0.0164277179101467,265.0,3551.627544640124,5103.139387607799,0.0949777363957445
UO_026,Operaciones,3,16133.453302102567,13450.72149382639,10047.871042166127,5436.663903690788,2466.828840391578,0.1374087549034267,0.1637880889333932,0.1066457587539751,0.8123690778087262,-0.0438227402240831,208.0,10133.320800262554,13314.458414013883,0.1460215456216439
UO_061,Operaciones,3,19849.59483994956,17727.24594698196,26565.07407446657,22457.80905793581,2426.571523749661,0.0514400287426355,0.1898187227004509,0.1199518460367734,0.5206993345925739,0.0179500838234315,419.0,6563.6737924577565,7065.368550858299,0.1190237011111534
UO_106,Logística,1,17214.36575768216,11351.237991759222,18244.67877676491,12456.7057516007,7032.496766830841,-0.0041237038130171,0.0975127208307869,0.3158139451869479,0.43585776305259,0.0744684961779644,318.0,15943.089250834148,20237.276322067217,0.2160950988908961
UO_046,Tecnología,2,33684.76875716781,29396.22291559939,28841.71038935349,15030.49631205548,4794.835648850138,0.0551858563274503,0.1075987396804619,0.1676614338015462,0.6872073739503648,-0.0392631846203852,287.0,4876.846408781387,5499.281441824477,0.2388359251755749
UO_113,Industrial,9,26331.145129559733,21417.598063120186,17773.436668747265,15569.657219614386,5467.295681664864,0.1073856773260174,0.2378388384967787,0.2901426732197404,0.5855437964839205,0.0439913553871179,331.0,7856.645823773041,9097.529583828984,0.2699267578471304
UO_030,Operaciones,7,15576.91364202223,13160.526990004224,37103.65453719251,29396.36372386179,2276.564572763879,0.0884432939383842,-0.0207572936296457,0.1574818811413313,0.7173841294313617,-0.0931753947191532,151.0,2564.957283064499,2372.966453525481,-0.0315230167307973
UO_067,Comercial,8,34537.46437406744,30854.19028045663,9347.252124814511,7593.418588681221,3792.697360620227,0.0119588643370463,0.1657173163040982,0.2838099733424541,0.3535239352901783,0.1067256321009928,263.0,6413.981818916933,10252.580841196954,-0.006165590232573
UO_033,Tecnología,9,33071.628851494184,30965.695370200177,21321.05401708005,9862.648920122154,2264.3956054196688,0.1412030585100613,0.0923834586025169,0.2588772853533617,0.3694051341888699,0.1091309746325095,246.0,4415.6167517650565,9475.54089787143,-0.0058699151815551
UO_069,Tecnología,2,16645.737887413947,12328.840878839108,10025.631798468152,8153.2939019376145,3702.992287836278,0.1187902821020145,0.223619048225129,0.1067320688018687,0.6471512091557698,-0.0522514469001148,269.0,2194.5162469572588,2193.766213119209,0.1667262700062778
UO_083,Comercial,1,32004.980252457877,20924.59572839767,94195.77858446803,30060.7814411482,9896.876296546392,0.1188258022458918,0.112823415837248,0.1229546290930206,0.6578847465263715,-0.0409626217301154,281.0,10551.355847620978,10873.87069734353,-0.0710876124934763
UO_042,Operaciones,9,29887.186809038627,23922.078853496267,15012.427416531664,5189.19556154314,6932.623358771249,0.140342009427547,0.2483057373707608,0.1062986871752366,0.8364327631223321,-0.0500941734228499,382.0,6277.239001584575,13610.821472866515,0.0540011872420416
UO_062,Tecnología,8,21797.470349228723,15191.842509413416,27961.26352635324,12983.782586787787,5381.983606384773,0.0280247535293848,0.1603737728454063,0.3168808431907157,0.7230678879833969,0.0232376814188678,124.0,8616.982068678793,7663.180149276111,0.2389203456517685
UO_058,Industrial,4,23357.272989263576,21546.09466799436,12205.038088836502,5125.185787766258,1608.181970817364,0.1401140739950361,0.0743201943208989,0.1162607503818429,0.5494267854899091,-0.016335037972039,317.0,7867.302043766136,15939.458332926934,0.1016157632632766
UO_057,Operaciones,7,41724.02779229687,33550.99093943247,5145.193519540022,2259.3356055378563,7550.478172035687,0.1050718640078394,0.0070147384868069,0.3941926317785907,0.3111147460475735,0.1128837245836768,279.0,4977.8807260811445,8487.93162608923,0.2916590665992077
UO_001,Comercial,3,28956.462580774933,20970.95448005274,15377.139905389977,9808.707822851233,8094.435829693791,0.0855364287014359,0.175438760688344,0.1559918109983772,0.5036963490359656,-0.0142980798525196,326.0,13191.329350146803,15936.84508663112,0.0616390100667992
UO_073,Operaciones,2,19754.950524472424,12072.454094724802,16835.00281314542,9387.090824970126,6650.709708822027,0.0349527101027341,0.1201809021632632,0.2329273606571595,0.6193861580279464,0.0130668850646843,122.0,13881.47007401372,15846.296029042678,0.077885156562441
UO_069,Industrial,4,33279.8761839495,20952.93956975343,16480.445390942998,6070.854891665151,12339.409633399622,0.0198073258172833,-0.0355440876575338,0.1429720132277235,0.3362619269643384,-0.0274334033320694,284.0,2643.4228964128715,3692.447777047536,0.2498802245982389
UO_059,Tecnología,10,33082.33780858201,26875.97327860015,8447.250638913407,5961.09868512985,5638.3029002082985,-0.000149718830543,0.0659277579539451,0.2941367888884856,0.8858479334304337,-0.0872532950041622,126.0,11736.026351864955,14739.177478208656,0.105280241818702
UO_046,Industrial,3,42308.33555154575,38430.3768679872,24142.06116808568,17412.662311104898,4572.272286715429,0.0838391596360478,0.1789053962867917,0.1361461710515304,0.7937328409761013,-0.0483182115485213,85.0,6108.983468983916,16529.57199916164,0.2794649348493082
UO_106,Comercial,8,22259.004910909534,20233.884779427484,5599.188451276776,4101.60672741518,1995.8492244696188,0.0237526840792996,0.0916798140396936,0.2161386074422476,0.304941744955176,0.0562058806064398,477.0,14379.356025390336,20061.67978867596,0.2290548612416586
UO_101,Finanzas,9,18861.2837593178,12711.206484934652,28099.53470997709,8430.751060323746,6714.0797193093,0.132420405506331,0.2247623701962847,0.1920153604419908,0.8307431922349575,-0.0070731230943921,294.0,3620.137467193472,8372.918100035518,0.2304243512748833
UO_097,Industrial,3,25902.19974302493,23365.050552024244,24445.76240911177,21325.32151950106,2363.4511755780777,-0.0152030860745744,0.2322493704034032,0.15439160414296,0.6629644879186531,-0.0143744439401238,279.0,6291.877295877519,9904.377538990831,-0.0790180647504548
UO_025,Industrial,4,20638.80814088773,18784.05422674793,17423.28451177073,10173.546751845854,1968.6275931446664,0.1221065846518167,0.0287024096911212,0.1176672314406143,0.3517495027823789,-0.0084786052316878,288.0,9877.958173096898,11212.138072840557,0.1669304653175225
UO_042,Tecnología,10,23121.03255555289,15464.011412283977,7806.647529922082,6576.234146240736,6981.960917269275,0.0521175567319659,0.195283159275173,0.1375077705417753,0.3687197209958089,0.0386952984729717,293.0,7192.313620709717,17142.76759319083,0.2973393842541604
UO_029,Tecnología,10,29660.70879427602,25451.82841213701,11792.905909990714,3648.559718806876,4327.981160835198,0.0951860883817289,0.2043956379784738,0.1295166493483819,0.5201746990901972,-0.0265050647785954,334.0,10929.795715427035,11640.84129198094,-0.0154953574020127
UO_025,Logística,3,14630.880231198846,10245.739760206756,15403.529514391808,13251.89176821356,4862.511256237323,0.0373188324818336,0.1682414447399579,0.1902442593511968,0.3756814717774591,0.0579966732821038,227.0,9208.345383053496,20139.07081363958,-0.07478845885149
UO_054,Industrial,3,62704.82251905227,55238.18992788586,6922.024882282924,5439.833271664681,8744.946199421614,0.0898167152932806,0.004975865718326,0.1184268751488621,0.4719963487722138,-0.032551301548426,499.0,5464.326798759303,5013.338506284774,-0.04568045745995
UO_073,Comercial,8,13319.59195012514,12640.735836445589,11574.76764846317,9286.800524894395,613.9919943220731,0.0384006005788535,0.0656316751543737,0.1126566439453006,0.6073019735603323,-0.0683959914996208,310.0,2452.9282362063536,2835.6738947155386,0.1663132696919451
UO_004,Operaciones,4,32722.930412200203,26764.761715531116,14021.387877874751,12282.034904912793,6976.240595150396,0.127778096914061,0.0577903603795414,0.3727502181369306,0.4788250190081487,0.0435398629987084,,,,
UO_109,Industrial,1,30093.362411413345,28308.3420200722,28392.860809181468,20077.398373150023,2071.6138810304865,0.0776526915337369,0.0422220776789596,0.2335413328622971,0.5510300026279629,-0.0009180087686032,82.0,4182.651140027627,4791.612278949923,0.2799611663844177
UO_038,Tecnología,4,30157.012272504817,23002.36156790949,5719.08414845354,3673.578455480847,5980.939643696197,0.0364832340921952,0.2397491193994052,0.3534465703824349,0.8408399647375401,0.0469118990948798,314.0,3407.6062326137853,4948.631707839957,0.1302935830215026
UO_020,Comercial,8,21892.00134225841,19628.05700507378,26786.967064944103,23234.420739580884,1930.628182516144,0.0664301589196486,0.1711806070759254,0.2624073706275223,0.6078416537180629,0.0597836476799255,323.0,6090.18907829467,4551.49675354805,0.2724883681475922
UO_113,Operaciones,6,14063.988669091576,8745.521517279589,11132.576970010996,6298.392051353542,5308.913434671343,0.0036975354692784,0.086622434194386,0.3703590803436426,0.732193749887136,0.0323799987628203,200.0,7354.879136300293,9757.481824125696,-0.0735587614500163
UO_037,Finanzas,3,15700.049500726476,9788.28673645734,15542.734117083608,9104.979902466044,5546.607067057883,0.1383866204264782,0.0534569144285898,0.151932020669796,0.678020746525463,-0.0463288147686423,54.0,5280.136782977641,6549.129977621074,-0.0965592726269138
UO_008,Operaciones,4,14577.746048518567,13096.52455954624,26280.008040066397,15785.66027205541,1747.5424060471034,0.1495129882502126,0.0025521223356711,0.249312462680437,0.4941656816604425,0.0270091078039819,113.0,4919.0444815091,9119.94715229132,0.1571608432617008
UO_037,Tecnología,5,18756.714597781905,17411.629910695945,15249.401296547092,10860.188459161704,1612.3442822785394,0.024062473588307,0.0561922366148995,0.358623482198119,0.4764238260239994,0.1155491228400682,90.0,6114.300210219471,14611.966639707123,0.0391369727740495
UO_120,Logística,8,27077.69830084564,17053.161263032995,16399.673633110837,12712.10735676399,9524.277082580547,0.0252587373916943,0.2299090462800915,0.1331435644637961,0.3478734741804002,0.0366240996286459,325.0,4697.03163171519,5699.538733968595,0.2606837194410908
UO_045,Logística,7,16616.271807450048,12212.281126395,16150.199218805545,10494.580148342477,4578.410973518824,0.0278828973589621,0.1564560346505384,0.3885693287254265,0.8068255002455176,0.046884603877519,29.0,8792.193456779598,6605.248100150205,0.1078148704226814
UO_097,Logística,9,14601.649813205366,9124.019188942366,10857.334672961377,9178.254884760232,6258.23166801413,0.009342548970992,0.1216863081832771,0.1528138431056582,0.4002805889215843,-0.0064156557351581,146.0,3900.3002360976616,5548.162928654993,-0.0885915211183142
UO_007,Operaciones,1,24896.519300530068,16936.554903532862,17368.4577426033,5880.812748825885,8563.53478216176,,,,,,106.0,16430.974709783204,11229.278544836008,0.0689414036275531
UO_022,Industrial,4,17094.779650990586,13063.617332536533,20842.389509182936,11284.534960039731,3884.175920077191,0.0997333846884363,0.1890170089928094,0.3197219780368146,0.3385915339161501,0.1320351753214233,,,,
UO_005,Comercial,6,17404.44386596808,12078.627628370225,18971.68886968617,5958.541017674424,4699.8116171737065,0.0884048107710585,0.198597387772308,0.3537371197861449,0.3049338788333349,0.1597554546786797,466.0,4103.125747620221,8535.40221696195,0.2511485710705535
UO_110,Comercial,6,24736.24778896783,15715.985488407448,29108.826687682093,14486.007438833554,8669.387153889033,0.0944449196938035,-0.0466722519426522,0.2819776985519868,0.7689138777198403,-0.0102960192071392,260.0,9663.74924216299,12182.972762168238,0.178691317774228
UO_015,Tecnología,9,10678.181529584715,7032.884006627984,31385.62202161192,19525.652385268582,3026.997156731903,,,,,,402.0,4726.5121402628165,4359.670993908766,0.0917255752535425
UO_089,Finanzas,5,15379.302476129336,14465.416328336414,30371.60790065912,24538.211939314155,823.5001278045066,0.0118750248789874,0.2078441565579167,0.1208700841462299,0.4496254727975353,0.0267613113993105,292.0,6569.131532823494,8114.358746647687,0.2690225561842275
UO_017,Comercial,5,19796.81656367997,17139.141005382586,8850.224843585343,3332.1082022012524,2457.18651525855,0.082886938284937,0.201103378150905,0.0501548038623464,0.6249037692734927,-0.0540400159927638,,,,
UO_056,Finanzas,6,25731.0518001696,24154.163217672456,25660.63880628736,9130.522948430016,1337.883552698073,0.1488208318419513,0.1821504182546357,0.1042950282856698,0.6672951953659375,-0.0191281280363433,418.0,12198.147348951848,10214.611701987638,0.2736093524358899
UO_050,Comercial,6,46058.98370192292,34724.290186553946,26156.245400419542,17094.686291508788,12988.013232780157,0.0385792450921375,0.2016744501655895,0.3909806404324771,0.8632499329678998,0.0495831364874655,138.0,4737.009867517735,9924.337149738629,0.2499730506296472
UO_007,Comercial,3,33820.750445326004,23587.57109975056,5728.50498189999,3547.495768283192,10206.344999239747,0.1200125496466167,0.2199408153734932,0.3013612488465849,0.8272185502956455,0.0226182115650826,83.0,2761.546095275189,5185.030783993807,0.2924697693441939
UO_118,Tecnología,6,20333.61557275476,17881.434788891773,19068.395314111727,8768.155096010558,2522.9476587923955,-0.0156301737813576,0.1857440407567414,0.0841588533612638,0.703340489880363,-0.064060644352973,343.0,12163.122530537144,16870.86034218785,0.0681821330098898
UO_050,Logística,8,21818.02836103927,15582.193049476233,13614.65863369566,11431.845612043737,6409.02362237082,0.0294262625367078,0.0401352370152084,0.2557020952589171,0.5836760071809499,0.0030311532323516,431.0,4004.460510696792,4839.539530930633,0.0164172825759004
