Unidad_ID,Periodo_ID,R.O.A,ROE,Margen_Explotacion,Endeudamiento,Indice_Rentabilidad
UO_013,7,0.13080029549362532,0.038326930089124314,0.06059672852070811,0.5566150728200767,-0.062365761367455655
UO_034,8,0.03495275092010049,-0.02938211603701139,0.24906814557295476,0.8736118262919403,-0.06730928542864177
UO_105,7,0.02212121091336863,0.06976015523548139,0.278368421640186,0.42884107507293795,0.02559835835094563
UO_067,3,0.10719247770322345,0.006035626676960677,0.38237766556072633,0.6099985559063246,0.029641676272402606
UO_004,3,0.08235553229987065,0.00534196307995722,0.3815321597491392,0.7416104210192016,0.0035089711070811665
UO_044,7,0.07605464820065685,0.10677666130862228,0.15779606041867086,0.6341066478807376,-0.03440016539063162
UO_015,3,0.005381203854401988,0.15193634142932605,0.2397248519480902,0.8574125314300807,-0.04271933198130293
UO_084,2,0.009913424172367555,-0.027375484320041603,0.3207174308873631,0.5267810133847706,0.004214127685418456
UO_008,7,0.027903921907084118,0.12349641959275025,0.18511039278616856,0.5782054834639068,-0.0355467443199463
UO_114,3,0.015162618895929274,0.023860493034538216,0.31149965861246115,0.35311338912883705,0.06957806025499609
UO_005,5,0.14514560665789414,0.1519894183059048,0.19782888597945214,0.6653994666311571,0.041578400553112634
UO_066,7,-0.01683612721945325,0.19306475086071,0.2742769385560584,0.47292718106886367,0.04207799738092509
UO_092,2,0.08642957753298508,0.19210409069976514,0.11175672068586347,0.3961854237093413,0.03901131484904588
UO_086,8,0.06799180022882449,0.06095840747222028,0.11275634373162717,0.6267187757427048,-0.0544090710882177
UO_073,2,0.034952710102734166,0.12018090216326328,0.23292736065715958,0.6193861580279464,0.013066885064684352
UO_092,4,0.1308900810576758,0.18810855515121405,0.2772133117327446,0.34552298473442855,0.12188661118330214
UO_046,4,0.09392763818167796,-0.03175692155585685,0.2731040712043169,0.7189292720966838,-0.022012888861573585
UO_065,8,0.1497202397249485,0.1316873008517086,0.11799991601612375,0.6742633143905118,-0.05103691045318226
UO_116,1,0.008671513085502507,0.20095659514733372,0.2851371810208359,0.41341036964789835,0.04869115131334857
UO_100,9,-0.005062467902469113,0.06170709937045793,0.3268292192026039,0.5816609172924263,0.04873093761227916
UO_113,6,0.0036975354692784686,0.08662243419438602,0.3703590803436426,0.732193749887136,0.032379998762820356
UO_106,4,0.02577946448938136,0.15961842056780495,0.23665740769045707,0.6176614443247659,0.027804173301486528
UO_066,6,0.050853788566552524,-0.02963458644029037,0.23125376537805525,0.5372934457101421,0.0028129183607728
UO_102,6,0.1266425584503303,0.06569078812618766,0.10568195135898259,0.49340307484856616,0.0035025551082413474
UO_026,9,0.028210600275910717,0.038713231067154685,0.3225664562438777,0.6662363199864322,0.013603146344254802
UO_031,4,0.13559136270470598,-0.04490172512386076,0.26665305421606017,0.8634652189861445,-0.07828122203295233
UO_051,8,0.05869430702880182,0.008791798369978017,0.11705799138720833,0.7030469042864901,-0.07466340664942224
UO_041,1,0.09000190315162702,0.06876506967665479,0.11173173623785944,0.3448475421817893,0.04334141490428605
UO_051,6,0.024949311389511623,0.009228612520171271,0.26538612340743123,0.5764109840892804,0.004731272886182819
UO_019,5,0.006522348724001443,0.13071949545836692,0.23930659184966172,0.8344944789063766,-0.06831845519951515
UO_095,3,0.12780767991186837,0.08459578220089269,0.29384993820275096,0.3566774554806521,0.103380704647029
UO_073,4,-0.001383949311572135,-0.03815561156798456,0.07360579255324087,0.8933254272825262,-0.11377489888460726
UO_003,8,0.11158362198039383,0.032512079293755075,0.35847468199044696,0.8694416361872528,-0.012844743634545429
UO_038,10,0.07876733203306575,-0.0441569688862358,0.07318770194948557,0.3469646884379255,-0.026675361086772827
UO_070,2,0.1263934228854043,0.057440553968342786,0.16064674185762995,0.860047992269733,-0.06147692617549104
UO_113,8,0.10202913005669009,0.02773300532375006,0.21394974655964405,0.5178795541556773,0.012028658956654656
UO_045,7,0.027882897358962103,0.15645603465053848,0.3885693287254265,0.8068255002455176,0.04688460387751904
UO_109,1,0.07765269153373694,0.04222207767895968,0.2335413328622971,0.5510300026279629,-0.0009180087686032415
UO_071,2,-0.01777748466707396,0.06254759937530918,0.2572881632490438,0.5645130676215095,0.01150223023046709
UO_041,7,0.06078711820331292,0.16760017955896256,0.34357341580870715,0.6805458545865256,0.07034664657097284
UO_025,3,-0.005377681952753937,0.09427530277259584,0.17025663877477018,0.76468645156559,-0.07177113952097844
UO_089,2,0.05292064962775604,0.11693631357875196,0.06009718242110013,0.32027349056894916,0.010066755384124413
UO_050,1,-0.0013659926402248765,0.20240399912423457,0.20323391612741623,0.6558935973162806,-0.017248157528135227
UO_001,7,0.14243156718072056,0.012066491637210505,0.14983635324461891,0.4120397964584226,-0.019112473636038525
UO_054,3,0.06892155275931372,0.24675565855827708,0.37604234160189404,0.5075697107179218,0.08444339673638288
UO_086,6,0.13524705749702937,0.2200315275521182,0.2538165514640519,0.50878119969313,0.08004997607845449
UO_084,10,-0.016197742095819808,0.0359658485803183,0.35927453019242644,0.5814362041326921,-0.006147059868278043
UO_013,8,0.08840105825992263,0.217881525286168,0.1855214575622213,0.500481847125704,0.03722304662352019
UO_040,6,0.032182265327525425,0.17618684748904406,0.07153124462504605,0.36441667107040066,-0.018410943819025947
UO_021,7,0.05341092931409015,0.22922694158864554,0.16837779363492655,0.3873772431152709,0.0025246341003145253
UO_087,6,0.12842485718649724,0.1573405564377237,0.3731189330899525,0.3200627913366586,0.15603713160186117
UO_041,7,0.1466035861089866,0.15234321489524755,0.275866828255221,0.5821494511972527,0.025642263995270642
UO_061,5,0.0219036322536699,-0.048960677270740605,0.2072678171957019,0.8726686169117932,-0.05086536103152554
UO_033,9,0.1412030585100613,0.09238345860251691,0.25887728535336174,0.36940513418886994,0.10913097463250952
UO_073,3,0.09708358130989224,0.0100805818535269,0.10822459633368968,0.8677586958018493,-0.11015824899903241
UO_029,6,0.141740365440736,0.04722443775070219,0.11486514835150374,0.7400169088392562,-0.10445556056200465
UO_116,9,0.07560238976560568,0.24364469019890245,0.18585914296387254,0.682499281760498,0.007609985456254671
UO_055,1,0.14332856844855,-0.02434941265214701,0.2692897192035531,0.6871666531941378,0.030769063054968668
UO_032,5,0.13171742788506371,0.16674594113613778,0.3106322691828646,0.7960365890377693,0.045971619635110386
UO_011,4,0.0018605960083258218,0.0018834525612619613,0.3629439886254047,0.36415191862789287,0.09559695983194286
UO_052,9,0.03283428760729418,-0.04777959815115551,0.27578581077970604,0.602852594139325,0.017625007402897692
UO_036,1,0.02132074255712702,0.10042561265437012,0.2553896189772981,0.7182546829564551,-0.042215477266970516
UO_093,4,0.07725688542854368,-0.0016354103720920762,0.16346197621357428,0.6520922670441383,-0.028180150281038294
UO_112,1,0.11647590335600728,0.23963987679447313,0.1696440614958493,0.7996674426139768,0.017967683818306705
UO_031,3,0.10909994597076979,0.011109021132788839,0.3754621511255602,0.3433630254068109,0.09315911027883318
UO_014,4,0.10354735248819102,0.007610582210460355,0.26165923959909493,0.7144206236994997,-0.024030150211693538
UO_063,1,0.04379502887504959,-0.04034992260174856,0.33637739647392334,0.6204166382308308,0.042217177733849226
UO_052,5,0.0037382698767307494,0.04894589160367338,0.345115553139118,0.5274965183879661,0.07097794963840665
UO_054,6,0.015799204116861868,-0.04276649752130027,0.11044424759196403,0.5041649893404185,-0.0794491019799569
UO_117,1,0.10608516814021653,0.09966599057293811,0.38532967414930985,0.6724995796645158,0.034901047879744254
UO_050,10,0.005080837640125752,0.10168319284822262,0.2532859934342575,0.834597224786559,-0.04653697915789812
UO_089,10,0.017900939838698584,-0.034027013880804216,0.34112872048171855,0.5977055556606692,-0.015780266540393384
UO_054,4,0.05217395098849349,0.02201868309622486,0.09223442451253419,0.7948338984461522,-0.12441378083537528
UO_090,4,-0.007740886783131295,0.1996319455433055,0.20503582035373769,0.5412938291063805,-0.0015308680999044644
UO_086,1,0.016157650330922067,0.08876343187760992,0.3190167772681031,0.3614366776759059,0.09877616297562797
UO_073,2,0.005460581648010214,0.0803830124757315,0.2241504494917683,0.3369034418751831,0.0673402236563264
UO_097,10,0.14172470309501287,0.15963308420853944,0.14397977410390944,0.3308006227942065,0.07426485411076489
UO_087,5,0.01255940054263115,0.1644645830467817,0.06465869687819806,0.528090085174602,-0.06082837763457569
UO_099,2,0.12650085072896694,0.17858878023870595,0.3228438985141035,0.5023426505015053,0.0879740498259657
UO_084,3,-0.00048430748467657644,0.19914469752585828,0.08983637975472926,0.7307622141735417,-0.07952965821662276
UO_097,9,0.12784443249142624,0.019675193920710835,0.0729935600413784,0.7456929009509196,-0.08617184957235288
UO_035,5,0.08190374366648982,-0.030085817816194696,0.07925280941377692,0.3305123813002439,-0.00900629721350046
UO_110,1,0.12445000694818502,0.06407946358399627,0.17760497509833156,0.432673957733409,0.012684276235548964
UO_030,5,0.12744927705135076,0.2065293731869457,0.17956277094785228,0.46455711009533984,0.025416534625608965
UO_110,3,0.08138350021345953,-0.026591400714329607,0.2588762783856621,0.6285671904856858,0.02026773982457105
UO_055,1,0.13600800607715408,0.12278613964088504,0.1366607411936742,0.38670913434417015,0.05055399507721341
UO_094,3,0.07952620955238589,0.16032488474241802,0.21404709357717383,0.38036473164000023,0.06430734030533376
UO_086,6,0.10113606323932378,0.09442216398468915,0.16289667507009703,0.866273333524775,-0.09025699630263612
UO_109,10,0.05073368111870154,0.026552633081982413,0.25003973365292165,0.7825217443786687,-0.02369985685733931
UO_001,5,0.13539150806006783,0.04789284454700887,0.14397623758490136,0.40839294125470216,0.009179857332005882
UO_015,1,0.12010763161504452,-0.02850437060492418,0.11143496883840785,0.5439406847432946,-0.09030727917973541
UO_025,2,0.008341228974877667,0.03777506420160402,0.3487473101890144,0.5133731995545394,0.03552171339890256
UO_020,5,0.07798593453479877,-0.03668659773161771,0.10847459954902017,0.7746024444392444,-0.09410241779730434
UO_071,9,0.13246064594478088,0.16789749944019056,0.21089621387339258,0.6061277498868733,0.01888153006873542
UO_016,5,0.11482096392202164,0.2193985835535059,0.10436693181842152,0.3767098421960802,0.043436578432937675
UO_052,5,0.14363397271242526,0.1400539385360779,0.2490444027806449,0.7433952378937464,0.01700665283364887
UO_087,1,0.019321286781091112,0.14701096687995602,0.2673358301159377,0.5381327869349514,0.010707862552573416
UO_085,5,0.042468137632181255,0.09164270114211585,0.07972874361897217,0.4577545485792882,-0.019156166498609385
UO_065,8,0.0662226209630823,-0.003189065238467584,0.3120907563580596,0.5252991732124321,0.04788826020825168
UO_111,9,0.019553758904635034,-0.04768245762398911,0.10452568614985008,0.5986539381641378,-0.08415644209957299
UO_084,10,0.046987693382099224,0.05319279928317132,0.2305927996217086,0.5058693098502056,0.011396267787204668
UO_111,3,0.0713816647521365,0.17544656721128682,0.2200665951070592,0.44514346355505474,0.048565029332134704
UO_083,4,0.012527664510227906,0.23812947379467447,0.29203610147868064,0.5391012172823882,0.08938022421331931
UO_070,7,0.023636929179438698,0.07932547772256972,0.19943522978334455,0.31150374644993895,0.04571746650091205
UO_102,7,0.0012232249674950582,0.059617303700059895,0.2861760813033261,0.7634987076577884,-0.023561879477617374
UO_096,1,0.10127483968057722,0.08378755189941435,0.3862557050154217,0.40256693614055145,0.12040463286951897
UO_001,6,0.04146382751114261,0.07833246874125795,0.3048004881294755,0.32634276817838237,0.08958934554388218
UO_094,9,0.017445246041244023,0.1377639498995935,0.39776733480769333,0.6922192157430476,0.04972783717729992
UO_016,5,0.0662451053607619,0.170244219129428,0.057575824530100246,0.7643616772942035,-0.10924864131455725
UO_027,8,-0.008397618033507897,0.18548740697637406,0.06198847656308844,0.788297478955706,-0.09527184200294334
UO_018,10,0.1369791230741271,0.14488144283042437,0.26169564588469335,0.59610550959636,0.05364480857127356
UO_077,9,0.030059478596734922,0.08131718763620736,0.14507020098112394,0.42322091081399116,0.001472591600677889
UO_044,10,0.13069893919125655,0.23503112666546155,0.27896786555635134,0.7423366063498962,0.02629987187376028
UO_050,10,0.06459541110518997,0.16330590891137986,0.16511739501990838,0.7198278462926024,-0.03624710657285941
UO_092,3,0.12452558461080888,0.07799741225385325,0.11809948493390737,0.44776244046190394,0.018050669003765663
UO_074,1,0.02200095493423956,0.08397453312865132,0.06863531435771583,0.8420446535176759,-0.153472441718189
UO_014,2,0.009796002381268012,0.1953942549787046,0.25992570345261484,0.3626228748496974,0.05760880466896507
UO_052,5,0.1244000065499208,0.0821622663167313,0.12584570596538341,0.8896129437547955,-0.08363594191949182
UO_093,10,0.016197060003190846,0.10488208683372734,0.3069250422787585,0.816148686586479,0.004548901255681637
UO_075,7,0.10685320938092861,0.03746568757588721,0.05338369367222317,0.7127391872874451,-0.05603487894102467
UO_050,6,0.038579245092137504,0.20167445016558955,0.39098064043247716,0.8632499329678998,0.0495831364874655
UO_120,4,0.10719293349397742,0.106685644090996,0.18876491772460774,0.7333867009942248,-0.0402510307257452
UO_091,9,0.13429986521801612,0.11576078151682835,0.1691729064220355,0.4142741982180276,-0.0004094751824582493
UO_108,4,0.14687853331883982,0.21420262081401964,0.15918405502405494,0.5652936828676871,0.060190295703056715
UO_017,3,0.04116761113566768,0.22615518035416288,0.3578643474238189,0.3429018145989812,0.11119777937521123
UO_120,5,0.04247939188889285,0.19725813899995598,0.07151457578440445,0.5337944533728692,-0.027286555039899258
UO_003,4,0.14683591525342526,-0.030388876106807485,0.336585852332471,0.7449618118423252,0.0065931934136767515
UO_062,2,0.1264597821506665,0.08305273053403435,0.18203630886605576,0.5318660105584905,0.006961941293312977
UO_095,3,-0.012334364775065734,0.052999281745727614,0.3220633723069203,0.49817650528088053,0.014000446892890085
UO_021,7,0.07748649765850846,0.014054434398735605,0.2924742540425552,0.6572134335061872,0.039776903762985066
UO_033,2,0.010811611163234511,0.22268616275373576,0.20873951039515654,0.8233227173993372,-0.051966432351903166
UO_001,1,0.14898213113584713,0.21702068749435116,0.2539823035023983,0.32854991552766744,0.11225663424803074
UO_070,2,0.0036169121030655282,0.08958936498497518,0.3439210396582228,0.5312822608198413,0.04105038084535812
UO_115,8,0.0750890941322873,-0.009631744798140954,0.3401722591527031,0.3949444450891576,0.08244525167902751
UO_056,8,0.09308372290496111,-0.045990313900463764,0.25364932414302027,0.7172125504391218,-0.03674855630607105
UO_004,10,0.13930099129118956,0.08154012416944563,0.1349509576035748,0.36343473625868095,0.01919861250476224
UO_022,2,0.12403391297951176,-0.038013455427937076,0.08571237360327406,0.6988846551481468,-0.06654427425650492
UO_077,6,0.021778311125723104,0.13286678257592804,0.370555318209216,0.4717085224787444,0.07834076284782697
UO_058,7,0.07734607171972575,0.13252266126402068,0.2624136323542097,0.41935008824233483,0.09128821151273979
UO_044,1,0.14210757284400016,0.21968183437523447,0.3649140526969931,0.8618115346949913,0.021292524326138138
UO_057,7,0.1050718640078394,0.007014738486806976,0.3941926317785907,0.3111147460475735,0.11288372458367686
UO_094,8,0.09701717922458193,0.061418272724063194,0.16839846107461526,0.5626663631337414,-0.030680878188408162
UO_040,9,0.1083331834777966,0.20786361663528363,0.1891426953116944,0.3129761954770763,0.07691727883907658
UO_116,8,0.03482605212792936,0.09228895074703448,0.34294331016478985,0.5901558288625974,0.017103392419036148
UO_090,3,0.10397288579855013,-0.03208301330841673,0.31816550841742763,0.600628426676651,0.033909216705387206
UO_056,8,0.019585307745975705,-0.016764826521341432,0.3917022862244186,0.4929974828368482,0.07302863843665366
UO_063,3,0.05277747105431807,0.1940363714735353,0.10776847800695877,0.3792970665150142,0.04673477285149677
UO_103,6,0.1312878989220461,0.17310922900855386,0.05885829138300702,0.5258325226406853,-0.0037955525343226944
UO_117,4,-0.016774905096572208,0.21276445515003756,0.3525891621218582,0.7033577639595396,0.05628376940309311
UO_039,7,0.050434170542898935,-0.014341650227256877,0.3189836751821457,0.7694374851866754,-0.005461074473296209
UO_007,8,0.025359700345640116,0.17812502313895823,0.09605666661857323,0.6184503614328853,-0.04893152193681971
UO_014,10,0.013760234803913595,0.14653130948745674,0.07573767071533528,0.6539006366638533,-0.036049063372394045
UO_090,6,0.12255782165032707,0.01968797234231283,0.2531304160176164,0.4203698226747916,0.056713864598203365
UO_018,10,0.09840475738364626,0.24217131566668332,0.38228213470582406,0.47239819993658977,0.17602463757928255
UO_055,4,-0.0008524375300481037,0.12110644574536931,0.3862128582075133,0.3971373660314151,0.13418374340020053
UO_115,8,0.06405876550520219,0.2220633926191406,0.1991175468758464,0.44957721000276685,0.053888268046089274
UO_056,7,0.059373981210608884,0.2077279402620959,0.26248671188738737,0.43493206813531904,0.07934057220615254
UO_088,10,0.004229724984999444,0.04993763815678348,0.38997165034782094,0.6116692718347425,0.06112832319210975
UO_057,8,0.11595965916850538,0.11078705859604397,0.1958616626906051,0.6376132534744376,0.027847406076915285
UO_116,10,0.04233457514721396,0.07941048982140149,0.3960441121938422,0.8669684524929029,-0.021325605454793613
UO_058,7,0.10952942177726703,0.1627232710780227,0.12441981464775446,0.41734238826091385,0.04699822995391426
UO_115,3,0.012650644563976115,0.1264126013630283,0.29274851205382,0.6850054260968976,0.015375431968170879
UO_025,3,0.03356248847435149,0.18545605991117237,0.38590969894676874,0.7903555613925137,0.06170264394143107
UO_114,9,-0.0038209388905468024,-0.04647432212060464,0.1940767226558964,0.6361448782698316,-0.07404294165641193
UO_096,7,0.004391475856753393,0.15633797842436753,0.26081045494843097,0.45300219150064547,0.03058186692964225
UO_070,1,0.1301411933599646,0.04571954656589648,0.059169855324997675,0.4575301380120002,-0.02587884859053182
UO_080,3,-0.0014508504884518207,0.017266641966825383,0.20953046812370418,0.32355183184259995,0.041788324313669314
UO_003,1,-0.003725694761389658,0.19037240990760168,0.3036662866370471,0.483266535929089,0.037512277497593796
UO_021,6,0.13986414284223217,-0.02323363664354439,0.15169639737810892,0.7467622074020281,-0.07332141831251618
UO_032,2,0.08980358814233047,0.018538013529742353,0.3049777991100511,0.32851065432426624,0.054003087758491504
UO_002,7,-0.002844282795748696,0.011120302329933447,0.08351484800735218,0.4315771695028984,-0.042891209926295165
UO_111,8,0.14519184564122872,0.07594763351791055,0.26884731032241826,0.7237394991190692,0.046890458660437735
UO_020,6,0.0050070017855605095,0.04670103536717829,0.2075460030283282,0.7695909376937259,-0.06725911283936711
UO_075,5,0.11027877329852274,0.16614049513290102,0.3822994136615198,0.5731910460371571,0.10925261142418417
UO_115,10,-0.014075268521270303,0.15981096418044294,0.2508575667167192,0.7188446030871893,-0.011847612081664478
UO_018,4,0.08617210554776794,0.04764126733181169,0.1086727611186517,0.5327713011929353,-0.02894405486737331
UO_054,9,0.07293965825749228,0.08109423284373855,0.11802291812283039,0.3959479470144765,-0.013098305931096453
UO_075,8,0.01536064777230119,0.012372455253931887,0.3214885044012658,0.5388896961137439,0.039458788193653005
UO_099,5,0.08933484426247075,0.15125047014888116,0.3208723251463031,0.6479806921218858,0.04284560660353882
UO_036,1,0.08489900884015605,0.06886682203977265,0.1139431407253672,0.8688319691117343,-0.06160197016311449
UO_102,8,0.11571979162887604,-0.010152168667335405,0.07436055294073611,0.3412505712532064,-0.02761023286679245
UO_076,8,0.1288985899620757,-0.011820352426546624,0.36662367755444875,0.6044364563069764,0.06875320487191297
UO_061,7,0.06671783991110622,0.04669620352635265,0.24247947620082125,0.4973518669264346,0.05967628201033288
UO_060,7,0.06335018289230741,0.1741975085908587,0.2818910023625199,0.6049870165660167,0.06304216502911793
UO_095,8,0.08567128106059861,-0.04234869916054989,0.09525904058989629,0.314385268425919,-0.0341572839878351
UO_117,1,0.1039652901690682,0.027332407954864635,0.3707662798619935,0.48781521282094886,0.05705602924738751
UO_036,3,0.04054909931511867,-0.001254152333372817,0.326105920104687,0.791920888516203,-0.011017035872189511
UO_094,4,0.06578912017225881,0.23694334639168446,0.13663608184472695,0.6323650403127825,-0.010035347090798187
UO_044,6,0.07946771158993945,0.16158448119130792,0.38204715285657453,0.5703494956896704,0.09726885312740134
UO_068,10,0.14802427425210488,0.01996980523568384,0.22761261674999872,0.47131504302920385,0.05428568541065513
UO_066,10,0.07991107339750582,0.012238175630858376,0.24526253786209806,0.4788255136748135,0.022517582935170765
UO_044,9,0.01811171362618363,0.207409163616183,0.28295958735393795,0.5298608601543506,0.039739524816522945
UO_077,4,0.07995827590084431,0.007068008924923923,0.2618996896383767,0.8013424259787363,-0.03395341494631812
UO_090,6,0.11931492910133308,0.24911776005916808,0.21452079457441853,0.8803279240849611,0.013816018387561316
UO_029,9,0.12575862560190243,0.034690936003419895,0.343521424564066,0.5631932288102248,0.05757342205980492
UO_048,9,0.11604257728081198,-0.02470018553913951,0.19980144260074265,0.5360117032486571,0.03401851575138653
UO_036,6,0.13099560059910312,0.15728256820505743,0.11809868474500484,0.8079304654919177,-0.038988295648791686
UO_092,5,0.03691027811945166,0.13289283777525213,0.13394367457344442,0.5561431923817821,-0.007892974952901623
UO_008,3,0.06628700556195254,0.24994664960843704,0.3461350333571792,0.6312109033773907,0.06455094727628154
UO_005,5,0.11253048632128244,0.1906257233115925,0.3477626855904841,0.4385649987592467,0.10951917934438028
UO_096,3,0.02495649162904672,0.07865095993997172,0.30613897128928036,0.7461015214674451,0.004403257220706079
UO_094,5,0.043168844434789175,0.1529834344489251,0.27362384578063703,0.6191929909624692,0.024247118866580784
UO_078,10,0.12129646127452202,0.19535483608100562,0.2570405465070311,0.7854207301442051,0.034282511860913883
UO_047,10,0.11091456043548213,0.10411795763298852,0.1621059741083291,0.7684396380172018,-0.041572468319305556
UO_043,1,0.14510392654573512,0.031861435220563464,0.38016184874195763,0.4290028609620171,0.08986104429087372
UO_010,6,0.14931558994749053,0.013031692685910881,0.3878645535208768,0.7293813303346574,0.04879804050948126
UO_010,7,0.020926572985134433,0.03858443098408432,0.26283130296963186,0.7800326447708229,-0.04539388278000887
UO_120,2,0.13307649764952445,0.20442063450094156,0.155992707751707,0.5076643444694371,0.04287041206191309
UO_006,3,-0.003932364770488247,0.06412971174662058,0.33229762996523116,0.4035654677413647,0.05481737288938564
UO_016,10,0.10066603552388942,0.035999247569895226,0.17547343156031198,0.3015792933477529,0.07518451851397834
UO_060,9,0.017416895904843657,0.19176616833852428,0.3090601517208952,0.570542191855889,0.022589481586417052
UO_026,8,0.031052896676835657,-0.04042389746763695,0.08986986191526943,0.511459638923305,-0.07370364032347801
UO_021,4,0.1408746002029721,0.12818748127910262,0.0865085195066842,0.6329459002952453,-0.03329793651416827
UO_100,8,0.02473571024481602,0.2120895409558815,0.29594947850153575,0.41282465555327147,0.07475856476307936
UO_058,8,0.09444023775730713,0.07302512471668221,0.3195021861128658,0.8157993285998854,-0.04567022107229904
UO_041,6,0.010281846336753546,0.030795448407785322,0.256043609776819,0.4546531293768658,0.059752867422142315
UO_106,1,-0.004123703813017108,0.0975127208307869,0.3158139451869479,0.43585776305259,0.07446849617796442
UO_030,2,0.03768389430845695,0.16524315030762382,0.1646656548479037,0.5884284338906136,-0.03426017147075827
UO_005,4,0.0861133371342118,0.10498166891055984,0.11087736040810016,0.5993106142465645,-0.0574503522550186
UO_010,4,0.022150674438193792,-0.04770830161226807,0.16441775418107413,0.42905113727105576,-0.05251383398845223
UO_112,2,0.031028695774184576,-0.026502633167595227,0.1114773434627277,0.4631164360355495,-0.047960491031959464
UO_095,9,0.10048406916309735,0.16639852692691037,0.2610527432273842,0.401823143493147,0.10889463196074686
UO_011,2,-0.0025246760931672656,0.06998540046264957,0.3452890602518987,0.7310761069939001,0.0016078870057300936
UO_102,6,0.05597386560659626,0.18543274938107052,0.14171716841084284,0.7620534187524493,-0.05455347371575499
UO_063,5,0.14009487007997812,0.14484697423177267,0.2738339232004562,0.5773970984755696,0.07242992923258237
UO_007,4,0.047485182610418245,0.12445475029656362,0.16505521116980354,0.7284522136110105,-0.03682225849430831
UO_059,6,0.05381417475616468,0.22041255051352338,0.305274620306382,0.7415612351624675,0.029539104541162726
UO_012,4,0.10549473161323909,-0.0436033779557862,0.3715696278176646,0.38296531660668515,0.10118913444792857
UO_064,9,0.11243195874558394,-0.003489691580659496,0.05259637157928287,0.8797068149007222,-0.1663448415002516
UO_109,10,0.11083308626268916,0.13731278664759272,0.34532947222429033,0.7926191682578588,0.04077572862887782
UO_113,7,0.14963739423530725,-0.03025158603497137,0.05405265211278169,0.4226900767174941,-0.011257712896239457
UO_041,3,-0.007853315127200259,0.1434911455182074,0.05795202360174342,0.41169902144764214,-0.05464769060399389
UO_060,10,0.1469830583876099,0.2452363231075803,0.12216366363218609,0.37539668734774967,0.046924602975645956
UO_072,4,0.1415322348895578,0.21364242969836017,0.16920196327130094,0.38302713752515105,0.025262650151745447
UO_028,1,0.12486361304412487,0.12727507720762854,0.1977675324121205,0.7488970794172178,-0.026762281540306763
UO_080,6,0.057201347894847085,0.21819300229178867,0.0968644591177578,0.5817925541709741,-0.033289168303519356
UO_063,2,0.12805340317776714,-0.015119554620120441,0.2986961674331792,0.7697605036439202,0.024389329261346897
UO_117,4,0.017541510092036177,0.08640824947766924,0.23631157563029298,0.7477529366101233,-0.041311339441113835
UO_003,5,0.11458149201593114,0.07860283474362272,0.18321351072172432,0.6627676281031329,-0.012559207053045347
UO_101,8,0.011490511530579204,0.0509342760978973,0.2560833334456781,0.7118199639472078,0.0015894742680023811
UO_032,3,0.11861154059010053,-0.049939580559706875,0.2503797410684062,0.31101343462748504,0.010139183966425117
UO_021,6,0.08446995265488966,0.21730870558337567,0.2844003663742704,0.4870665880830132,0.08140102796728647
UO_055,1,-0.0033346824827006627,0.18331198304583846,0.20251886416041243,0.6826933075556462,-0.03952378327335873
UO_109,9,0.1322043244107283,0.1458572546799366,0.10229891519470946,0.30560697209174653,0.015896431014721685
UO_018,1,0.07825272322739153,-0.01130994684450979,0.3294650676977905,0.319786166209556,0.06613220172134647
UO_053,2,0.09156220728330947,0.06346154010745123,0.07294843643629553,0.81113278948223,-0.10981917802177207
UO_112,1,0.028196706060773704,0.22729809921034938,0.1588193211881197,0.7104149170152432,-0.0460068153998135
UO_110,8,0.1281780356668771,0.135078881520864,0.11185437556198939,0.4592218398722064,-0.0006806966579152429
UO_075,4,0.07268412497610578,0.13102316095780753,0.205333257579496,0.7127777040712255,0.0016925926330696
UO_061,2,0.05159044832955559,0.2239379724271104,0.12716915450157787,0.775474001483558,-0.03739486388319284
UO_050,7,0.07082789668881397,0.1179501174698913,0.3943298609311865,0.48407656986606074,0.15505378552507004
UO_008,8,0.099563223849522,0.12928697456709376,0.11356685132716275,0.32162242649951245,0.03260459193794731
UO_012,9,0.0981581388688759,0.05371470834286518,0.3859513993201218,0.8596674748126407,0.026822083778942456
UO_051,5,0.04078810716282816,0.06143227876971147,0.08853031827299822,0.5071079029773783,-0.018415261639305184
UO_116,3,0.04549390761806428,0.1556820587242458,0.05281303846647486,0.3638890579708238,-0.03307078214385989
UO_066,1,0.0755804927825326,0.04613056498939361,0.29707638823812776,0.5951141228358885,0.050841929660513104
UO_041,8,0.13714921052188794,0.11773237617635503,0.3263885052999722,0.7610806773984804,0.011709877805355654
UO_022,6,0.1067231453842158,0.03375900734697389,0.13212282264968575,0.4329883887705355,0.004870553066298123
UO_009,5,0.046370547512144616,-0.0001624286136664016,0.3114407806779113,0.461694030080018,0.06175551477128295
UO_078,7,0.03729554651379939,0.08632073768161043,0.09705316588972893,0.4456289920791499,-0.06256509281493125
UO_079,5,0.06901823460334346,0.015233803724232164,0.3640050927448831,0.895003831699007,-0.022859668790806417
UO_011,4,0.1278985327154811,0.21954829152446226,0.3559156812672246,0.41844224023832555,0.12780572149569722
UO_013,5,-0.01852452892870122,0.041083889748109864,0.05729695571478471,0.6453121301796745,-0.12301841528308774
UO_056,7,0.10078263160922588,0.12922062866179634,0.16415638560549842,0.8551587849941786,-0.051695484708108023
UO_028,6,0.030067083424420372,0.029032552163561168,0.10358947144986666,0.38813794132666757,0.01055526451449685
